vehicle_id,timestamp,day_of_week,hour,minute,source_junction,destination_junction,distance,lane_count,vehicle_speed,congestion_score,signal_phase,travel_time
19479,19529,5,13,25,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,13.79,1.5,1,46.0
19350,19536,5,13,25,cluster_3673120471_3778155308_8865441836_8865441838,3778150947,470.67,2,5.58,0.0,2,78.0
19494,19551,5,13,25,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,9.52,57.95,2,30.0
19433,19559,5,13,25,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.51,57.95,2,58.0
19419,19564,5,13,26,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.02,79.62,2,40.0
19346,19564,5,13,26,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,4.67,0.0,0,135.0
19363,19568,5,13,26,3786062250,cluster_3713300554_3713300555_3713300572,2073.45,1,5.79,0.0,1,125.0
19529,19605,5,13,26,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.28,0.0,0,19.0
19433,19614,5,13,26,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,1.78,0.0,2,55.0
19562,19626,5,13,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.2,0.75,0,5.0
19568,19640,5,13,27,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,12.68,1.5,1,36.0
19545,19646,5,13,27,cluster_3650501033_3650501039,3673163458,539.16,2,8.22,10.14,2,85.0
19472,19651,5,13,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.7,22.68,2,17.0
19618,19657,5,13,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.65,22.68,2,19.0
19435,19657,5,13,27,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,6.59,0.0,0,152.0
19606,19667,5,13,27,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,11.87,46.78,2,31.0
19410,19675,5,13,27,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,8.18,0.0,0,161.0
19582,19678,5,13,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.87,61.52,2,14.0
19511,19682,5,13,28,3786062250,cluster_3650501033_3650501039,1924.94,1,11.39,7.13,0,141.0
19500,19685,5,13,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,21.6,71.06,0,12.0
19513,19693,5,13,28,cluster_3713300554_3713300555_3713300572,3673163458,1971.31,2,22.9,0.75,0,175.0
19545,19694,5,13,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.4,4.5,0,48.0
19586,19696,5,13,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.68,4.5,0,30.0
19640,19699,5,13,28,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,27.69,4.5,0,29.0
19543,19727,5,13,28,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,5.45,34.54,0,136.0
19603,19736,5,13,28,3673163458,cluster_3713300554_3713300555_3713300572,1320.58,1,5.92,0.0,0,123.0
19644,19738,5,13,28,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,25.06,1.5,0,31.0
19615,19740,5,13,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.34,1.5,0,59.0
19513,19742,5,13,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.32,0.75,0,49.0
19500,19745,5,13,29,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,13.72,0.0,0,60.0
19499,19759,5,13,29,cluster_3650501033_3650501039,3691364000,1832.55,1,25.53,0.0,0,251.0
19704,19760,5,13,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.28,1.5,2,16.0
19724,19767,5,13,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.54,9.86,2,14.0
19739,19776,5,13,29,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,4.13,15.92,2,36.0
19683,19776,5,13,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.08,15.92,2,14.0
19692,19784,5,13,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.54,45.37,2,49.0
19772,19812,5,13,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.49,1.5,0,5.0
19744,19816,5,13,30,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,29.52,1.5,0,27.0
19711,19830,5,13,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.53,0.75,1,39.0
19614,19830,5,13,30,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2299.36,1,8.44,39.75,6,133.0
19769,19839,5,13,30,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,27.63,2.25,0,29.0
19796,19844,5,13,30,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,26.9,1.5,0,39.0
19770,19852,5,13,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.56,1.5,0,15.0
19735,19866,5,13,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.48,1.5,2,13.0
19720,19873,5,13,31,3691364000,3691363982,100.15,1,5.82,0.0,0,11.0
19803,19876,5,13,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.66,16.68,2,4.0
19825,19882,5,13,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.26,16.92,2,4.0
19739,19906,5,13,31,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,6.13,0.0,6,130.0
19812,19909,5,13,31,3673163458,3713300768,47.1,1,8.09,0.0,0,3.0
19865,19947,5,13,32,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,24.11,31.04,0,48.0
19871,19948,5,13,32,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,23.76,31.04,0,39.0
19845,19950,5,13,32,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.75,31.04,0,15.0
19785,19957,5,13,32,3786062250,cluster_3713300554_3713300555_3713300572,2073.45,1,5.77,0.0,0,123.0
19906,19965,5,13,32,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,14.52,18.5,2,34.0
19885,19972,5,13,32,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.43,5.54,2,5.0
19933,19985,5,13,33,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,10.26,20.92,2,30.0
19948,19987,5,13,33,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.36,20.92,2,4.0
19821,20004,5,13,33,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1467.44,1,12.93,38.58,6,96.0
19868,20009,5,13,33,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.2,57.62,0,59.0
19945,20012,5,13,33,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.09,3.59,0,44.0
19915,20014,5,13,33,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.2,3.59,0,33.0
19885,20028,5,13,33,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,14.42,0.0,0,56.0
19932,20055,5,13,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.15,0.75,0,56.0
19974,20057,5,13,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.86,0.75,0,12.0
19971,20064,5,13,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.45,2.25,0,5.0
20052,20067,5,13,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.0,2.25,1,5.0
19943,20075,5,13,34,cluster_3673120471_3778155308_8865441836_8865441838,3673163458,889.93,2,13.59,25.5,0,54.0
19943,20078,5,13,34,3673163458,3713300768,47.1,1,9.11,0.0,0,3.0
20038,20091,5,13,34,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.54,21.76,2,5.0
20011,20102,5,13,35,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.54,46.29,2,25.0
20036,20130,5,13,35,cluster_13329900199_13329917155_13430754915_13430754916_#3more,3713300479,967.78,1,5.89,0.0,0,81.0
20028,20140,5,13,35,cluster_13329900199_13329917155_13430754915_13430754916_#3more,3778150947,444.88,2,4.47,0.0,0,47.0
20015,20144,5,13,35,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.99,0.0,2,54.0
20034,20146,5,13,35,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.01,0.0,2,40.0
20073,20162,5,13,36,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,28.87,1.5,0,29.0
19991,20165,5,13,36,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,8.26,0.0,0,104.0
20054,20168,5,13,36,cluster_3673120471_3778155308_8865441836_8865441838,3673163458,889.93,2,10.53,18.76,0,68.0
20054,20172,5,13,36,3673163458,3713300768,47.1,1,7.71,0.0,0,4.0
20116,20189,5,13,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.34,0.75,2,48.0
20061,20191,5,13,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.68,10.75,2,47.0
20081,20193,5,13,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.97,10.75,2,45.0
20082,20195,5,13,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.89,10.75,2,38.0
20115,20197,5,13,36,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.95,10.75,2,33.0
20120,20203,5,13,36,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,10.1,16.08,2,34.0
20126,20231,5,13,37,cluster_13329900199_13329917155_13430754915_13430754916_#3more,3713300479,967.78,1,8.25,8.87,0,76.0
20106,20233,5,13,37,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,906.97,2,8.83,6.78,0,126.0
20111,20234,5,13,37,3673163458,3713300768,47.1,1,8.31,0.0,2,32.0
20112,20235,5,13,37,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.67,6.78,0,51.0
20191,20236,5,13,37,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,17.75,6.78,0,26.0
20183,20265,5,13,37,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.91,1.5,0,5.0
20192,20266,5,13,37,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,27.09,1.5,0,29.0
20129,20276,5,13,37,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,906.97,2,29.38,2.25,0,138.0
20222,20299,5,13,38,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,15.8,0.75,2,32.0
20231,20300,5,13,38,3691364000,3691363982,100.15,1,5.52,0.0,0,11.0
20225,20315,5,13,38,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,15.69,32.75,2,61.0
20280,20316,5,13,38,cluster_315917052_3714581276,cluster_13329900199_13329917155_13430754915_13430754916_#3more,256.24,1,25.06,0.0,0,25.0
20218,20324,5,13,38,3673163458,3713300768,47.1,1,8.87,0.0,2,24.0
20229,20324,5,13,38,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.89,42.92,3,33.0
20034,20325,5,13,38,cluster_3673120471_3778155308_8865441836_8865441838,cluster_13329900199_13329917155_13430754915_13430754916_#3more,890.37,1,23.2,0.0,0,179.0
20285,20331,5,13,38,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,5.04,13.5,1,29.0
20261,20335,5,13,38,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.23,1.5,0,5.0
20120,20361,5,13,39,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,4.91,13.69,0,158.0
20335,20381,5,13,39,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.14,15.5,2,5.0
20314,20383,5,13,39,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.96,15.5,2,5.0
20278,20386,5,13,39,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.8,15.5,2,5.0
20308,20389,5,13,39,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.57,15.5,3,5.0
20220,20400,5,13,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.57,12.58,2,99.0
20221,20401,5,13,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.81,17.75,2,97.0
20129,20402,5,13,40,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,5.5,1.19,0,126.0
20201,20405,5,13,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.67,17.75,2,85.0
20260,20407,5,13,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.7,17.75,2,79.0
20292,20411,5,13,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.97,22.92,2,41.0
20384,20438,5,13,40,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,17.1,4.5,0,31.0
20352,20445,5,13,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.27,2.25,0,50.0
20264,20447,5,13,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.06,2.25,0,49.0
20348,20448,5,13,40,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.75,2.25,0,6.0
20358,20450,5,13,40,3673163458,3713300768,47.1,1,7.51,0.0,0,4.0
20221,20456,5,13,40,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,4.93,0.0,0,55.0
20201,20460,5,13,41,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,10.85,0.0,0,55.0
20414,20465,5,13,41,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.45,2.25,1,5.0
20372,20467,5,13,41,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.22,2.25,1,4.0
20273,20477,5,13,41,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,5.32,2.35,1,136.0
20444,20481,5,13,41,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.25,4.5,2,16.0
20408,20492,5,13,41,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,21.82,2.25,0,11.0
20461,20514,5,13,41,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,18.22,2.25,0,28.0
20494,20524,5,13,42,cluster_315917052_3714581276,cluster_13329900199_13329917155_13430754915_13430754916_#3more,256.24,1,26.95,0.0,0,29.0
20509,20538,5,13,42,3691364000,3786062250,84.76,1,10.23,0.0,0,12.0
20532,20543,5,13,42,3691363982,3786062250,41.61,1,9.33,0.0,0,10.0
20494,20557,5,13,42,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,11.29,0.0,2,33.0
20505,20569,5,13,42,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.77,29.42,2,37.0
20481,20571,5,13,42,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.67,31.62,2,35.0
20538,20572,5,13,42,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.87,31.62,2,22.0
20534,20579,5,13,42,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,21.42,31.62,2,13.0
20555,20617,5,13,43,3673163458,3713300768,47.1,1,7.73,0.0,0,4.0
20495,20621,5,13,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.14,35.42,2,5.0
20542,20623,5,13,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.32,35.42,0,5.0
20529,20626,5,13,43,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.77,35.42,0,4.0
20519,20659,5,13,44,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.95,2.25,2,64.0
20643,20660,5,13,44,3691364000,3786062250,84.76,1,11.02,0.0,0,16.0
20630,20691,5,13,44,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,17.06,47.69,2,34.0
20603,20693,5,13,44,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,906.97,2,13.09,47.69,0,71.0
20605,20704,5,13,45,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.35,0.75,0,46.0
20609,20706,5,13,45,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.63,0.75,0,34.0
20653,20708,5,13,45,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.98,0.75,0,6.0
20621,20710,5,13,45,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.53,0.75,0,5.0
20655,20712,5,13,45,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.0,3.0,0,5.0
20673,20717,5,13,45,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,28.76,3.0,1,32.0
20558,20722,5,13,45,3786062250,cluster_3713300554_3713300555_3713300572,2073.45,1,4.45,27.54,0,128.0
20693,20745,5,13,45,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,22.99,4.5,0,35.0
20666,20749,5,13,45,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.51,4.5,0,60.0
20633,20751,5,13,45,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.14,2.25,0,27.0
20680,20753,5,13,45,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.24,2.25,0,23.0
20710,20760,5,13,46,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,13.25,2.25,1,32.0
20715,20770,5,13,46,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,14.16,4.5,2,32.0
20676,20795,5,13,46,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.28,72.84,2,55.0
20683,20796,5,13,46,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.63,72.84,2,51.0
20762,20800,5,13,46,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.45,72.84,2,4.0
20732,20841,5,13,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.12,25.42,2,35.0
20729,20843,5,13,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.95,25.42,2,32.0
20701,20845,5,13,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.25,25.42,2,31.0
20788,20847,5,13,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.91,25.42,2,18.0
20706,20848,5,13,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.35,25.42,2,17.0
20753,20850,5,13,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.86,25.42,2,16.0
20785,20856,5,13,47,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.87,25.46,2,17.0
20711,20880,5,13,48,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,5.53,0.0,2,128.0
20792,20884,5,13,48,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.66,3.0,0,12.0
20716,20896,5,13,48,3786062250,cluster_3713300554_3713300555_3713300572,2073.45,1,5.93,25.5,3,104.0
20849,20911,5,13,48,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.23,25.28,2,5.0
20815,20913,5,13,48,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,17.59,25.28,2,36.0
20791,20921,5,13,48,cluster_13329900199_13329917155_13430754915_13430754916_#3more,3691363982,1505.85,1,6.01,12.11,0,86.0
20813,20929,5,13,48,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.04,42.34,2,42.0
20822,20931,5,13,48,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.26,63.55,2,36.0
20886,20948,5,13,49,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,21.55,3.0,0,13.0
